"VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_12	0wPJGhjnX-s_12-8-gloss	65.79	77.85	ALSO USEFS:BARE ROOT TYPE FS:OR SOMEONE GIVE+YOU LIKE THEY RECENT DIVIDE REMEMBER TAKE TIME PROCEED TO DEVELOP ESTABLISH BEFORE BLOOM"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_13	0wPJGhjnX-s_13-8-gloss	78.16	80.69	FS:PEONIES LIKE FULL SUN AREA"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_14	0wPJGhjnX-s_14-8-gloss	80.69	84.2	ONE TOP THING CAN DO FOR FS:PEONIES GIVE SUPPORT"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_15	0wPJGhjnX-s_15-8-gloss	84.2	88.58	REAL CL:BENT 5(treetop) HEAVY BIG BLOOM CL:5(tree fall over) "
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_16	0wPJGhjnX-s_16-8-gloss	88.79	91.48	NEED FS:PEONY CAGE CL:4(cage surrounding tree)"
"0wPJGhjnX-s		0wPJGhjnX-s-8-gloss	0wPJGhjnX-s_17	0wPJGhjnX-s_17-8-gloss	91.74	98.74	NOW CL:C(put down plant container) EARLY ENOUGH SPRING THAT PLANT GROW WILL CL:4(tree trunk weaving in and out)  "
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_0	0xVO71Gc-ZA_0-5-gloss	0.04	24.94	OUR YOUR+TURN RELATED SPORTS MASSAGE SITUATION IS MOST FS:LY WHAT GYMNASTICS GYM PERSON AND SWIMMERS GET AND THAT PROBLEM WITH THEIR FS:LATISSIMUS FS:DORSI SPECIFIC FROM BIG SWIM"
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_1	0xVO71Gc-ZA_1-5-gloss	24.95	30.1	THEN YOU HAVE YOUR FS:TERES MINOR FS:AS FS:A LITTLE SWIM"
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_2	0xVO71Gc-ZA_2-5-gloss	30.1	40.03	BECAUSE YOUR FS:L FS:D IS ALL OF THERE RIGHT+HERE ALL THE WAY UP TO YOUR FS:SCAPULA "
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_3	0xVO71Gc-ZA_3-5-gloss	40.25	50.4	THE FULL MUSCLE FS:OF YOUR LOWER BACK ALL THE WAY FS:UP INTO YOUR FS:SCAPULA "
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_4	0xVO71Gc-ZA_4-5-gloss	50.94	53.13	IT BOTTOM"
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_5	0xVO71Gc-ZA_5-5-gloss	53.98	60.11	FS:TERES MINOR CONNECT RIGHT IN HERE"
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_6	0xVO71Gc-ZA_6-5-gloss	60.14	66.82	LITTLE MUSCLE THAT KIND+OF CONNECT RIGHT THROUGH HERE FS:OK"
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_7	0xVO71Gc-ZA_7-5-gloss	67.04	76.43	FS:SO THIS IS THE BIG SWIM AND THEN THIS FS:IS THE LITTLE SWIM"
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_8	0xVO71Gc-ZA_8-5-gloss	77.79	93.01	THEY HAVE THE SAME POINT FS:OF FS:ORIGIN BUT DIFFERENT POINT** FS:OF FS:INSERTION THAT IS REAL EFFECTIVE WHEN YOU DO THAT FRONT FS:STROKE FS:OK"
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_9	0xVO71Gc-ZA_9-5-gloss	93.62	102.02	OR LET FS:S SAY YOU ARE A GYM+PERSON AND YOU ARE HANGING TRY TO PULL YOUR SELF FS:UP SOMETHING LIKE THAT"
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_10	0xVO71Gc-ZA_10-5-gloss	102.02	105.88	FS:SO ONCE AGAIN EVERYTHING IS AWAY FROM FS:SPINE"
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_11	0xVO71Gc-ZA_11-5-gloss	105.97	115.97	SPINE SELF NOT FS:JOINT FS:JOINTS MAYBE WITHIN BUT NOT REAL FS:LY SPECIFIC JOINT"
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_12	0xVO71Gc-ZA_12-5-gloss	116.18	140.5	THE THING YOU IS YOU WILL WANT TO PUSH AWAY FROM ACTUAL SPINE BECAUSE THIS IS MUSCLE RIGHT HERE GO+AHEAD WITH THE SPINE TO GET REAL TIGHT THEN FS:LATISSIMUS FS:DORI GET REAL** TIGHT BECOME TIGHT SPINE BECOME TIGHT"
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_13	0xVO71Gc-ZA_13-5-gloss	140.5	147.01	FS:SO ONCE AGAIN REJECT** PUSH** FS:OUT FS:OK"
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_14	0xVO71Gc-ZA_14-5-gloss	147.02	149.71	PUSH DOWN AND THEN "
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_15	0xVO71Gc-ZA_15-5-gloss	153.64	155.42	PUSH FS:OUT"
"0xVO71Gc-ZA		0xVO71Gc-ZA-5-gloss	0xVO71Gc-ZA_16	0xVO71Gc-ZA_16-5-gloss	155.43	164.36	THEN REPEAT** FEW TIMES UNTIL YOU FEEL FS:IT RECENT GIVE FS:A LITTLE+BIT"
"0y8f5eLbPho		0y8f5eLbPho-5-gloss	0y8f5eLbPho_0	0y8f5eLbPho_0-5-gloss	0.0	4.96	FS:OK THE DRINK GO TO MAKE IS NAMED A PINK FS:LIMON"
"0y8f5eLbPho		0y8f5eLbPho-5-gloss	0y8f5eLbPho_1	0y8f5eLbPho_1-5-gloss	5.18	8.05	GO TO POUR IN MARGARITA CUP"
"0y8f5eLbPho		0y8f5eLbPho-5-gloss	0y8f5eLbPho_2	0y8f5eLbPho_2-5-gloss	8.05	14.29	GET FS:ICE AND WATER THEN PUT IN YOUR DRINK BE NICE AND COLD"
"0y8f5eLbPho		0y8f5eLbPho-5-gloss	0y8f5eLbPho_3	0y8f5eLbPho_3-5-gloss	14.29	22.29	ALRIGHT WILL MEASURE FS:OUT FS:ONE AND HALF FS:OZ FS:OF FS:BACARDI FS: LIMON OUR LEMON FLAVORED FS:RUM"
"0y8f5eLbPho		0y8f5eLbPho-5-gloss	0y8f5eLbPho_4	0y8f5eLbPho_4-5-gloss	22.32	32.23	GO TO FOLLOW WITH FS:2 FS:OZ FS:OF SOUR FS:MIX"
"0y8f5eLbPho		0y8f5eLbPho-5-gloss	0y8f5eLbPho_5	0y8f5eLbPho_5-5-gloss	32.35	37.54	YOUR+TURN WILL ADD HALF FS:OZ FS:CRANBERRY JUICE"
"0y8f5eLbPho		0y8f5eLbPho-5-gloss	0y8f5eLbPho_6	0y8f5eLbPho_6-5-gloss	42.68	48.11	LET ME ADD LITTLE+BIT MORE THAN THAT MAKE SURE THAT GET NICE AND PINK"
"0y8f5eLbPho		0y8f5eLbPho-5-gloss	0y8f5eLbPho_7	0y8f5eLbPho_7-5-gloss	48.11	53.07	FS:OK NOW GO+AHEAD AND SHAKE GET EVERYTHING NICE AND COLD"
"0y8f5eLbPho		0y8f5eLbPho-5-gloss	0y8f5eLbPho_8	0y8f5eLbPho_8-5-gloss	53.07	71.6	GO+AHEAD AND POUR YOUR FS:ICE WATER AND GET YOUR FS:STRAINER POUR REAL FULL FULL"
"0y8f5eLbPho		0y8f5eLbPho-5-gloss	0y8f5eLbPho_9	0y8f5eLbPho_9-5-gloss	71.61	74.11	AND THAT FS:A PINK FS:LIMON"
"0y8f5eLbPho		0y8f5eLbPho-5-gloss	0y8f5eLbPho_10	0y8f5eLbPho_10-5-gloss	74.18	76.26	CL:C(two glasses clinking together) TOAST"
"0yiQ9NTT6Ek		0yiQ9NTT6Ek-5-gloss	0yiQ9NTT6Ek_0_1_2_3	0yiQ9NTT6Ek_0_1_2_3-5-gloss	2.4	13.09	HELLO I-FORMAL FS:JB WITH AUSTIN HOME FS:BREW THING HERE IN AUSTIN TEXAS TODAY TO TALK LITTLE+BIT ABOUT WINE MAKE EQUIPMENT"
"0yiQ9NTT6Ek		0yiQ9NTT6Ek-5-gloss	0yiQ9NTT6Ek_4	0yiQ9NTT6Ek_4-5-gloss	13.09	23.01	NOW ME WANT TO TALK ABOUT FS:A SPECIFIC TESTING INSTRUMENT CALLED A FS:REFRACTOMETER"
"0yiQ9NTT6Ek		0yiQ9NTT6Ek-5-gloss	0yiQ9NTT6Ek_5	0yiQ9NTT6Ek_5-5-gloss	23.01	33.3	THIS IS ONE FS:OF OTHER WAY TESTING INSTRUMENT YOU CAN USE TO FIGURE+OUT THE SUGAR CONTENT IN LIQUID"
"0yiQ9NTT6Ek		0yiQ9NTT6Ek-5-gloss	0yiQ9NTT6Ek_6	0yiQ9NTT6Ek_6-5-gloss	37.73	60.31	FS:SO WITH THE FS:REFRACTOMETER WHAT YOU WOULD DO WOULD TAKE THAT SPECIFIC AND YOU WILL MAKE IT INTO THE FS:PIPETTE THERE IS ALSO PART FS:OF THE FS:REFRACTOMETER FS:KIT LET FS:S SAY YOU ARE OUT IN FS:A FS:VINEYARD YOU WANT TO TEST THE SUGAR CONTENT OF A GRAPE"
"0yiQ9NTT6Ek		0yiQ9NTT6Ek-5-gloss	0yiQ9NTT6Ek_7	0yiQ9NTT6Ek_7-5-gloss	60.31	89.36	WOULD SIMPLE TAKE FS:ONE FS:OF THE GRAPES FS:OFF THE FS:VINE BREAKS USE YOUR FS:PIPETTE TO DRAW FS:A DRAW A FS:SAMPLE OUT FS:OF FS:IT AND OPEN THE COVER ON THE FS:REFRACTOMETER TAKE YOUR FS:PIPETTE AND PUT FEW DROPS ON IT ON THE FACE FS:PLATE HERE AND THEN DROP THE COVER BACK DOWN"
"0yiQ9NTT6Ek		0yiQ9NTT6Ek-5-gloss	0yiQ9NTT6Ek_8	0yiQ9NTT6Ek_8-5-gloss	89.36	99.63	THEN YOU WOULD SIMPLE TAKE THIS BOY HOLD FS:IT INTO THE SUN AND LOOK INTO THE END FS:OF FS:IT"
"0yiQ9NTT6Ek		0yiQ9NTT6Ek-5-gloss	0yiQ9NTT6Ek_9	0yiQ9NTT6Ek_9-5-gloss	99.63	117.69	THERE WILL BE FS:A SCALE AVERAGE THAT WILL BE FS:GENERATED BY THIS FACE FS:PLATE THAT WHEN YOU READ FROM THE INSIDE THERE WILL BE FS:A LINE RELATE SUGAR CONTENT IN THIS SPECIFIC GRAPE HAVE SO USE"
"0yiQ9NTT6Ek		0yiQ9NTT6Ek-5-gloss	0yiQ9NTT6Ek_10	0yiQ9NTT6Ek_10-5-gloss	117.69	133.85	SO USE OF FS:OF THOSE FS:REFRACTOMETERS BE ABLE TO FIGURE THE SUGAR CONTENT FS:OF WHATEVER LIQUID YOU TRY FS:TO YOU ARE TRY TESTING THE SUGAR CONTENT FS:OF"
"0yiQ9NTT6Ek		0yiQ9NTT6Ek-5-gloss	0yiQ9NTT6Ek_11	0yiQ9NTT6Ek_11-5-gloss	133.88	140.8	FS:SO RECENT THAT RECENT LITTLE+BIT ABOUT HOW TO USE FS:A FS:REFRACTOMETER"
"0za4Bypd9Y8		0za4Bypd9Y8-5-gloss	0za4Bypd9Y8_0	0za4Bypd9Y8_0-5-gloss	0.16	8.73	THINGS THAT YOU REAL DON'T+WANT ON JOB IS FOR WHEN SOMEONE IS WORK IN OFFICE ENVIRONMENT IS DISTRACTING"
"0za4Bypd9Y8		0za4Bypd9Y8-5-gloss	0za4Bypd9Y8_1	0za4Bypd9Y8_1-5-gloss	8.73	15.07	REAL EASY AS TRUE ABOUT WORK FROM HOME FS:OR OTHER TYPE OFFICE SET"
"0za4Bypd9Y8		0za4Bypd9Y8-5-gloss	0za4Bypd9Y8_2	0za4Bypd9Y8_2-5-gloss	15.07	25.87	BUT AS FAR AS EMAIL VOICE FS:MAIL GO THEY ARE YOUR BIG TIME CONSUME IF YOU LET THEM BE"
"0za4Bypd9Y8		0za4Bypd9Y8-5-gloss	0za4Bypd9Y8_3	0za4Bypd9Y8_3-5-gloss	26.03	42.76	ME KNOW FOR MYSELF ME TALK TO ALOT FS:OF OTHER PEOPLE WHO WORK AT HOME HAVE FIND THAT WHO HAVE SOME WHAT CHALLENGE WHEN ARE CONSTANT CHECK YOUR EMAIL THERE ALWAYS SOMETHING COMING COMING+UP THAT YOU CAN DO"
"0za4Bypd9Y8		0za4Bypd9Y8-5-gloss	0za4Bypd9Y8_4	0za4Bypd9Y8_4-5-gloss	42.76	52.36	ALOT OF THE TIME THIS IS NOT THE MOST IMPORTANT THING COULD SUCK INTO BEFORE YOU KNOW FS:IT FS:AN HOUR GONE"
"0za4Bypd9Y8		0za4Bypd9Y8-5-gloss	0za4Bypd9Y8_5	0za4Bypd9Y8_5-5-gloss	52.55	59.88	SO ME GO TO MY EMAIL FS:OK THIS GUY WANT ME TO WRITE FS:AN ARTICLE FOR HIM ME BETTER BACK+HIM"
"0za4Bypd9Y8		0za4Bypd9Y8-5-gloss	0za4Bypd9Y8_6	0za4Bypd9Y8_6-5-gloss	59.89	70.75	FS:OK WANT TO KNOW WHAT ME DO FS:OK ME GET TO SEE MY RESUME SOME WRITE SAMPLE"
"0za4Bypd9Y8		0za4Bypd9Y8-5-gloss	0za4Bypd9Y8_7	0za4Bypd9Y8_7-5-gloss	71.04	77.98	KNOW WHAT THERE IS FS:AN EFFECTIVE WAY TO DO THING FS:S AND NOT ENOUGH EFFECTIVE"
"0za4Bypd9Y8		0za4Bypd9Y8-5-gloss	0za4Bypd9Y8_8	0za4Bypd9Y8_8-5-gloss	77.98	83.82	THE GOOD+ENOUGH IS THE WAY TO ATTACK EVERYTHING FS:AS SOON FS:AS IT COME "
"0za4Bypd9Y8		0za4Bypd9Y8-5-gloss	0za4Bypd9Y8_9	0za4Bypd9Y8_9-5-gloss	83.82	99.37	THAT IS NOT EFFECTIVE BECAUSE YOU WILL FS:BE IF DO THAT YOU CAN EASY USE FS:UP FS:8+HOUR IN FS:A DAY ANSWER TO EMAIL VOICE MAIL NOT GO TO GET ANYTHING DONE"
"0za4Bypd9Y8		0za4Bypd9Y8-5-gloss	0za4Bypd9Y8_10	0za4Bypd9Y8_10-5-gloss	99.74	112.42	WHAT YOU WANT DO IS TO COMPLETE AVOID EMAIL AND VOICE MAIL IF YOU CAN UNTIL YOU ARE COMPLETE DONE WITH YOUR MOST IMPORTANT THINGS DO FOR THAT DAY THAT YOU MUST TO GET DONE"
"0za4Bypd9Y8		0za4Bypd9Y8-5-gloss	0za4Bypd9Y8_11	0za4Bypd9Y8_11-5-gloss	112.43	125.24	IF NOT POSSIBLE THEN AT+LEAST SCHEDULE IN TIME MAYBE ONCE OR TWICE FS:A DAY WHEN YOU WILL ATTEND** VOICE MAIL AND EMAIL BUT DON'T GO OVER THAT TIME"
"0za4Bypd9Y8		0za4Bypd9Y8-5-gloss	0za4Bypd9Y8_12	0za4Bypd9Y8_12-5-gloss	125.37	132.34	AND ANYTHING YOU WHAT GET DONE IT POSSIBLE WILL NOT THE MOST IMPORTANT YOU WILL BE FS:OK"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_0	1d3UApdR58M_0-8-gloss	0.0	1.57	I-FORMAL FS:EMILY FS:LAREW"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_1	1d3UApdR58M_1-8-gloss	1.57	6.9	NOW GO+AHEAD COMBINE YOUR FS:SIX STEPS INTO FS:ALL FS:FOUR CORNER** WITH FREEZE"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_2	1d3UApdR58M_2-8-gloss	7.07	10.92	NOW FINISH LEARN BASIC FS:SIX STEPS PREVIOUS SECTION"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_3	1d3UApdR58M_3-8-gloss	10.97	12.38	NOW WE KNEEL"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_4	1d3UApdR58M_4-8-gloss	12.39	16.36	WHAT HAPPEN WHEN YOU CL:2(turn) ON YOUR FOURTH STEP THAT"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_5	1d3UApdR58M_5-8-gloss	16.45	17.97	FS:ONE FS:TWO FS:THREE FS:FOUR"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_6	1d3UApdR58M_6-8-gloss	17.97	25.73	NOW WHAT+DO ON FS:FIVE FS:SIX TURN FACE FIRST CORNER "
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_7	1d3UApdR58M_7-8-gloss	25.73	26.4	FS:FIVE FS:SIX"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_8	1d3UApdR58M_8-8-gloss	26.41	28.48	REPEAT TURN SIDE"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_9	1d3UApdR58M_9-8-gloss	29.3	30.93	FS:ONE FS:TWO FS:THREE FS:FOUR"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_10	1d3UApdR58M_10-8-gloss	30.93	34.16	NOW FACE BACK FS:FIVE FS:SIX"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_11	1d3UApdR58M_11-8-gloss	34.17	35.89	THAT HOW ME TURN"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_12	1d3UApdR58M_12-8-gloss	37.09	37.54	AGAIN"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_13	1d3UApdR58M_13-8-gloss	37.54	39.45	FS:ONE FS:TWO FS:THREE FS:FOUR WHAT+DO "
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_14	1d3UApdR58M_14-8-gloss	39.45	40.65	CHANGE FS:5"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_15	1d3UApdR58M_15-8-gloss	41.09	42.16	FS:FIVE FS:SIX"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_16	1d3UApdR58M_16-8-gloss	44.34	48.3	AGAIN FS:ONE FS:TWO FS:THREE FS:FOUR FS:FIVE TURN FS:FIVE FS:SIX"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_17	1d3UApdR58M_17-8-gloss	48.31	57.5	FROM+NOW+ON WHAT+DO BREAK BREAKDOWN FOURTH STEP ENTER FREEZE"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_19	1d3UApdR58M_19-8-gloss	57.79	59.95	FINISH FS:FOUR CORNERS"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_20	1d3UApdR58M_20-8-gloss	60.13	61.54	GO+AHEAD FS:ONE FS:TWO FS:THREE FS:FOUR"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_21	1d3UApdR58M_21-8-gloss	61.55	64.57	FROM+NOW+ON HANDS DOWN"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_22	1d3UApdR58M_22-8-gloss	64.81	69.92	WILL CL:2(person standing on one hand) HOLD FREEZE"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_23	1d3UApdR58M_23-8-gloss	69.93	70.65	FS:SEVEN FS:EIGHT"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_24	1d3UApdR58M_24-8-gloss	70.66	73.02	THEN GET+UP"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_25	1d3UApdR58M_25-8-gloss	73.56	75.33	NOW START OVER+AGAIN"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_26	1d3UApdR58M_26-8-gloss	75.35	75.91	GO+AHEAD"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_27	1d3UApdR58M_27-8-gloss	75.91	76.53	GO+AHEAD"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_28	1d3UApdR58M_28-8-gloss	76.53	78.18	FS:ONE FS:TWO FS:THREE FS:FOUR FS:FIVE FS:SIX"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_29	1d3UApdR58M_29-8-gloss	78.18	80.86	FS:ONE FS:TWO FS:THREE FS:FOUR FS:FIVE FS:SIX"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_30	1d3UApdR58M_30-8-gloss	83.59	85.51	FS:ONE FS:TWO FS:THREE FS:FOUR FS:FIVE FS:SIX"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_31	1d3UApdR58M_31-8-gloss	85.93	88.91	BACK FRONT FS:THREE FS:FOUR FS:FIVE FS:SIX"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_32	1d3UApdR58M_32-8-gloss	88.92	93.48	ONE+MORE FS:THREE FS:FOUR UP HOLD"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_33	1d3UApdR58M_33-8-gloss	93.66	94.48	SUCCESS"
"1d3UApdR58M		1d3UApdR58M-8-gloss	1d3UApdR58M_34	1d3UApdR58M_34-8-gloss	94.84	99.31	THAT YOUR SIXTH STEP FS:ALL FS:FOUR CORNER** WITH FREEZE"
"1Df0aD8AxuE		1Df0aD8AxuE-5-gloss	1Df0aD8AxuE_0	1Df0aD8AxuE_0-5-gloss	1.34	4.87	ME DISCUSS THE LOOP IN FS:TWO PART**"
"1Df0aD8AxuE		1Df0aD8AxuE-5-gloss	1Df0aD8AxuE_1	1Df0aD8AxuE_1-5-gloss	4.92	8.53	THE FIRST PART LOOP IS THE START"
"1Df0aD8AxuE		1Df0aD8AxuE-5-gloss	1Df0aD8AxuE_2	1Df0aD8AxuE_2-5-gloss	9.83	19.89	WHAT ENTER YOUR BOAT IN CIRCLE TRY TO FS:POP YOUR BOAT UP INTO FS:AIR MUCH FS:AS POSSIBLE"
"1Df0aD8AxuE		1Df0aD8AxuE-5-gloss	1Df0aD8AxuE_3	1Df0aD8AxuE_3-5-gloss	19.89	23.49	THE PLACE OF YOUR START IS REAL IMPORTANT"
"1Df0aD8AxuE		1Df0aD8AxuE-5-gloss	1Df0aD8AxuE_4	1Df0aD8AxuE_4-5-gloss	23.59	26.87	ME WANT TO START MY FS:BOW THERE"
"1Df0aD8AxuE		1Df0aD8AxuE-5-gloss	1Df0aD8AxuE_5	1Df0aD8AxuE_5-5-gloss	27.14	33.61	THERE FS:SEAM BETWEEN THE GREEN WATER AND FS:FOAM"
"1Df0aD8AxuE		1Df0aD8AxuE-5-gloss	1Df0aD8AxuE_6	1Df0aD8AxuE_6-5-gloss	33.64	39.56	IF ME CAN GET MY FS:BOW THERE TO BE A NICE POP+UP INTO FS:AIR"
"1Df0aD8AxuE		1Df0aD8AxuE-5-gloss	1Df0aD8AxuE_7	1Df0aD8AxuE_7-5-gloss	39.58	44.2	ME DO+NOT+WANT TO START ADVANCE WAVES INTO THAT AREA"
"1Df0aD8AxuE		1Df0aD8AxuE-5-gloss	1Df0aD8AxuE_8	1Df0aD8AxuE_8-5-gloss	44.2	49.84	IF ME HIT GREEN WATER MORE ME MORE LIKE FS:LY TO GET REJECTED BACK"
"1Df0aD8AxuE		1Df0aD8AxuE-5-gloss	1Df0aD8AxuE_9	1Df0aD8AxuE_9-5-gloss	50.18	62.33	ONCE MY FS:BOW ENTERS FS:SEAM ME GO TO THROW MY WEIGHT FORWARD HARD IN CONTINUE TO PUSH BOAT INTO THE WATER DEEP"
"1Df0aD8AxuE		1Df0aD8AxuE-5-gloss	1Df0aD8AxuE_10	1Df0aD8AxuE_10-5-gloss	62.34	72.63	MY BOAT GET INTO WATER DEEP ME GO TO FS:LEAN FS:BACK REACH+UP TO SKY AND GET AS MUCH AS LIFT ME CAN"
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_0	1ey34szkYsQ_0-8-gloss	0.39	7.21	NEXT SHAPE BODY STRENGTH BUILD FS:ING FS:ASANA PROCESS SIDE FS:PLANK"
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_1	1ey34szkYsQ_1-8-gloss	8.2	10.26	PRETTY IT-SELF EXPLAIN FROM NAME"
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_2	1ey34szkYsQ_2-8-gloss	10.41	16.3	IF KNOW FS:PLANK FS:POSE TRUE THAT YOUR BODY PLACE"
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_3	1ey34szkYsQ_3-8-gloss	16.95	23.74	BCL:(wrist) FRONT BCL:(shoulder)  BCL:(hands support shoulders) CL:B(stright line)  YOUR HEELS BCL:(though body to head) "
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_4	1ey34szkYsQ_4-8-gloss	23.94	32.49	PLAN MY LEFT SIDE BCL:(right wrist back) LEFT SIDE BCL:(under supporting) "
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_5	1ey34szkYsQ_5-8-gloss	32.77	36.64	GO-AHEAD LEFT HAND A-LITTLE BCL:(showing supporting position) MIDDLE "
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_6	1ey34szkYsQ_6-8-gloss	36.8	42.16	THEN START HIPS BCL:(hips shift) FINISH CL:L(legs split apart)"
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_7	1ey34szkYsQ_7-8-gloss	42.39	45.2	BCL:(shoulder and arm) SAME-AS "
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_8	1ey34szkYsQ_8-8-gloss	45.54	47.55	MY FEET CL:B(feet together)"
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_9	1ey34szkYsQ_9-8-gloss	47.72	56.5	NOT CL:1(feet at an angle) CL:B(stright line) BCL:(up body to head) FS:FEET"
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_10	1ey34szkYsQ_10-8-gloss	57.31	62.39	NOW TURN RIGHT BCL:(right hand down) LEFT  BCL:(left hand back)"
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_11	1ey34szkYsQ_11-8-gloss	62.6	74.21	SEE CAN ALTERNATTE TWICE"
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_12	1ey34szkYsQ_12-8-gloss	74.27	84.44	REMEMBER  HERE NOT BREAK HIP STAY STRONG THROUGH BCL:(core) BREATH FLOW "
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_13	1ey34szkYsQ_13-8-gloss	84.48	86.84	BREATH IMPORTANT FS:POSE"
"1ey34szkYsQ		1ey34szkYsQ-8-gloss	1ey34szkYsQ_14	1ey34szkYsQ_14-8-gloss	87.08	98.63	CL:5(inhale and exhale) CONTINUE LONG STRONG 2HCL:(inhale and exhale deep from belly)  EVERY "
